Timestamp,Open,High,Low,Close,Volume
2020-10-20 10:00:00,33.343,34.222,33.101,33.973,31803.6
2020-10-20 11:00:00,33.969,34.116,33.618,33.933,21487.0
2020-10-20 12:00:00,33.934,35.1,33.662,34.782,37652.9
2020-10-20 13:00:00,34.78,35.128,33.9,34.672,31376.2
2020-10-20 14:00:00,34.683,35.52,34.666,35.291,27816.5
2020-10-20 15:00:00,35.299,35.35,34.3,34.663,27323.0
2020-10-20 16:00:00,34.659,34.678,33.574,33.644,26778.6
2020-10-20 17:00:00,33.645,34.46,33.25,34.051,43155.0
2020-10-20 18:00:00,34.04,34.877,34.025,34.314,31046.9
2020-10-20 19:00:00,34.317,34.399,33.605,33.806,22497.2
2020-10-20 20:00:00,33.802,33.905,33.2,33.626,22043.8
2020-10-20 21:00:00,33.627,33.698,33.105,33.155,18202.9
2020-10-20 22:00:00,33.155,34.4,33.095,34.028,27966.2
2020-10-20 23:00:00,34.03,34.164,33.919,34.065,15053.4
2020-10-21 00:00:00,34.064,34.125,32.032,32.39,35640.5
2020-10-21 01:00:00,32.388,32.647,31.889,32.135,24146.8
2020-10-21 02:00:00,32.095,32.648,31.982,32.538,13858.0
2020-10-21 03:00:00,32.537,33.132,31.716,32.036,25794.8
2020-10-21 04:00:00,32.037,32.402,31.898,32.273,20260.0
2020-10-21 05:00:00,32.27,33.218,32.251,33.009,24721.3
2020-10-21 06:00:00,33.023,33.949,32.958,33.813,23088.4
2020-10-21 07:00:00,33.806,35.098,33.71,34.153,35006.4
2020-10-21 08:00:00,34.151,34.791,34.084,34.415,18395.1
2020-10-21 09:00:00,34.407,34.538,33.661,33.768,21484.2
2020-10-21 10:00:00,33.764,34.06,33.62,33.66,15462.3
2020-10-21 11:00:00,33.66,34.376,33.571,34.061,17659.2
2020-10-21 12:00:00,34.059,35.543,34.008,35.263,33399.1
2020-10-21 13:00:00,35.262,35.48,34.802,35.244,23028.5
2020-10-21 14:00:00,35.245,35.351,34.512,34.657,27412.3
2020-10-21 15:00:00,34.657,35.2,34.287,35.104,22970.5
2020-10-21 16:00:00,35.108,35.422,34.671,34.843,26325.3
2020-10-21 17:00:00,34.839,36.249,34.385,36.199,28779.8
2020-10-21 18:00:00,36.234,36.396,35.41,35.909,25158.0
2020-10-21 19:00:00,35.907,37.099,35.631,36.082,32129.5
2020-10-21 20:00:00,36.08,36.656,36.053,36.506,17803.8
2020-10-21 21:00:00,36.51,36.532,35.843,35.966,15928.1
2020-10-21 22:00:00,35.966,36.167,35.758,35.89,17432.8
2020-10-21 23:00:00,35.893,36.027,35.09,35.582,19528.1
2020-10-22 00:00:00,35.569,35.64,35.139,35.621,17647.0
2020-10-22 01:00:00,35.626,35.674,34.62,35.107,19016.2
2020-10-22 02:00:00,35.087,35.467,35.079,35.204,15150.3
2020-10-22 03:00:00,35.205,35.28,34.754,35.037,16653.6
2020-10-22 04:00:00,35.037,35.038,34.209,34.594,18110.1
2020-10-22 05:00:00,34.595,34.767,34.076,34.168,14403.8
2020-10-22 06:00:00,34.14,34.333,33.822,33.904,16266.8
2020-10-22 07:00:00,33.907,34.0,33.509,33.92,18751.9
2020-10-22 08:00:00,33.924,34.246,33.8,34.167,14853.3
2020-10-22 09:00:00,34.167,34.171,33.605,33.761,16535.9
2020-10-22 10:00:00,33.766,34.4,33.666,34.165,19370.4
2020-10-22 11:00:00,34.17,34.45,33.82,34.062,20151.3
2020-10-22 12:00:00,34.016,35.033,33.981,34.886,18278.3
2020-10-22 13:00:00,34.886,36.724,34.817,36.484,32032.0
2020-10-22 14:00:00,36.496,36.5,35.585,36.123,23189.2
2020-10-22 15:00:00,36.145,37.353,35.913,36.999,22876.2
2020-10-22 16:00:00,37.0,37.752,36.254,37.587,36175.8
2020-10-22 17:00:00,37.585,37.961,36.589,36.995,37430.6
2020-10-22 18:00:00,37.021,38.208,36.998,37.632,32763.5
2020-10-22 19:00:00,37.644,39.7,37.625,39.557,44573.0
2020-10-22 20:00:00,39.605,39.7,37.655,38.815,66731.7
2020-10-22 21:00:00,38.824,38.922,38.102,38.181,20726.2
2020-10-22 22:00:00,38.183,39.14,38.142,39.005,19716.0
2020-10-22 23:00:00,39.015,39.748,38.288,38.969,34593.8
2020-10-23 00:00:00,38.967,39.2,37.632,37.708,29923.0
2020-10-23 01:00:00,37.707,38.397,37.417,37.948,24870.2
2020-10-23 02:00:00,37.892,37.99,37.043,37.409,23432.5
2020-10-23 03:00:00,37.425,38.172,37.301,37.739,19470.3
2020-10-23 04:00:00,37.739,38.6,37.675,38.426,19912.9
2020-10-23 05:00:00,38.429,38.6,38.265,38.461,16818.5
2020-10-23 06:00:00,38.46,38.927,38.365,38.707,21018.4
2020-10-23 07:00:00,38.694,41.371,38.601,40.924,62706.4
2020-10-23 08:00:00,40.927,41.743,39.882,39.948,68520.8
2020-10-23 09:00:00,39.943,40.473,39.887,40.2,29764.6
2020-10-23 10:00:00,40.203,40.25,39.452,39.858,32264.5
2020-10-23 11:00:00,39.861,40.424,39.65,39.921,24842.1
2020-10-23 12:00:00,39.921,41.0,39.662,40.903,36236.5
2020-10-23 13:00:00,40.901,41.244,40.343,40.649,36026.9
2020-10-23 14:00:00,40.654,40.751,40.249,40.656,22287.4
2020-10-23 15:00:00,40.658,41.444,40.48,40.681,36521.9
2020-10-23 16:00:00,40.682,41.056,40.3,40.33,30190.0
2020-10-23 17:00:00,40.33,40.678,39.499,39.558,38082.4
2020-10-23 18:00:00,39.561,39.833,38.103,38.848,60834.1
2020-10-23 19:00:00,38.808,39.773,38.015,39.207,41964.2
2020-10-23 20:00:00,39.277,40.035,38.869,39.801,27593.7
2020-10-23 21:00:00,39.804,40.589,39.567,40.484,24742.7
2020-10-23 22:00:00,40.483,40.596,40.073,40.349,18535.3
2020-10-23 23:00:00,40.349,40.4,40.092,40.375,17381.2
2020-10-24 00:00:00,40.371,42.535,40.284,42.227,51097.0
2020-10-24 01:00:00,42.212,42.698,41.131,41.428,37701.7
2020-10-24 02:00:00,41.441,41.829,40.884,41.625,24075.9
2020-10-24 03:00:00,41.623,42.389,41.496,42.166,23456.3
2020-10-24 04:00:00,42.164,42.373,41.622,41.652,24728.1
2020-10-24 05:00:00,41.656,42.231,41.334,41.443,21726.5
2020-10-24 06:00:00,41.48,42.1,41.38,41.48,20999.9
2020-10-24 07:00:00,41.481,41.6,40.734,40.979,26189.5
2020-10-24 08:00:00,40.992,41.147,39.75,39.952,36291.4
2020-10-24 09:00:00,39.954,40.498,39.9,40.184,24334.1
2020-10-24 10:00:00,40.182,40.318,39.647,40.248,23823.0
2020-10-24 11:00:00,40.244,41.2,39.908,40.905,28466.0
2020-10-24 12:00:00,40.901,41.324,40.622,40.844,29022.3
2020-10-24 13:00:00,40.852,41.17,40.323,40.667,30578.2
2020-10-24 14:00:00,40.642,40.807,39.925,40.221,26716.0
2020-10-24 15:00:00,40.219,40.945,40.095,40.518,24546.0
2020-10-24 16:00:00,40.523,40.986,40.244,40.502,28069.5
2020-10-24 17:00:00,40.548,40.856,40.137,40.153,20553.3
2020-10-24 18:00:00,40.157,40.195,39.754,40.011,21280.9
2020-10-24 19:00:00,40.021,40.592,39.848,40.438,22195.4
2020-10-24 20:00:00,40.438,40.47,39.918,39.919,18110.4
2020-10-24 21:00:00,39.967,40.273,39.741,39.826,19412.2
2020-10-24 22:00:00,39.827,39.949,39.1,39.14,22856.7
2020-10-24 23:00:00,39.141,39.557,38.618,39.323,41163.2
2020-10-25 00:00:00,39.326,39.871,38.921,39.043,38499.3
2020-10-25 01:00:00,39.056,39.458,39.032,39.397,20099.8
2020-10-25 02:00:00,39.42,39.593,38.94,38.99,21237.2
2020-10-25 02:00:00,38.995,39.177,38.757,39.031,22803.2
2020-10-25 03:00:00,39.031,39.498,38.846,39.109,24304.3
2020-10-25 04:00:00,39.109,40.391,39.02,39.845,34429.4
2020-10-25 05:00:00,39.849,40.493,39.79,40.402,26507.7
2020-10-25 06:00:00,40.409,40.953,38.953,39.27,34712.2
2020-10-25 07:00:00,39.276,40.072,39.157,39.871,30865.4
2020-10-25 08:00:00,39.874,40.275,39.65,39.966,28735.6
2020-10-25 09:00:00,39.968,40.128,39.65,39.915,21806.0
2020-10-25 10:00:00,39.929,40.0,39.65,39.75,18708.1
2020-10-25 11:00:00,39.762,39.778,38.749,39.315,22987.0
2020-10-25 12:00:00,39.306,39.372,38.725,39.226,26397.5
2020-10-25 13:00:00,39.122,39.568,38.898,39.156,22299.9
2020-10-25 14:00:00,39.15,39.536,38.604,39.234,31615.1
2020-10-25 15:00:00,39.234,39.492,39.058,39.463,20109.3
2020-10-25 16:00:00,39.463,39.739,38.879,38.957,23053.9
2020-10-25 17:00:00,38.965,39.458,38.56,39.23,25394.4
2020-10-25 18:00:00,39.231,39.445,39.0,39.29,20083.9
2020-10-25 19:00:00,39.289,39.345,39.002,39.257,15929.5
2020-10-25 20:00:00,39.257,39.338,38.999,39.084,18200.0
2020-10-25 21:00:00,39.078,39.462,39.002,39.076,16012.1
2020-10-25 22:00:00,39.073,39.105,38.682,38.767,18137.6
2020-10-25 23:00:00,38.766,39.063,37.243,37.99,49234.9
2020-10-26 00:00:00,37.953,38.137,37.845,37.866,18473.4
2020-10-26 01:00:00,37.859,38.44,37.11,38.209,29882.3
2020-10-26 02:00:00,38.196,38.65,38.041,38.324,19229.8
2020-10-26 03:00:00,38.328,39.026,38.287,38.549,18700.6
2020-10-26 04:00:00,38.531,38.993,38.52,38.595,15697.8
2020-10-26 05:00:00,38.601,39.212,38.333,38.969,19565.6
2020-10-26 06:00:00,38.965,39.131,38.731,38.8,16859.6
2020-10-26 07:00:00,38.811,38.982,38.378,38.551,17221.0
2020-10-26 08:00:00,38.554,38.585,37.754,37.941,18259.3
2020-10-26 09:00:00,37.914,38.526,37.563,38.408,21052.2
2020-10-26 10:00:00,38.416,39.149,38.361,38.977,19869.9
2020-10-26 11:00:00,38.982,39.108,38.615,38.946,17517.3
2020-10-26 12:00:00,38.944,39.137,38.644,38.737,16715.3
2020-10-26 13:00:00,38.736,38.784,38.085,38.411,20136.8
2020-10-26 14:00:00,38.431,39.011,38.217,38.835,18190.2
2020-10-26 15:00:00,38.836,38.948,37.956,38.084,19285.2
2020-10-26 16:00:00,38.085,38.324,36.3,36.811,41122.4
2020-10-26 17:00:00,36.803,37.595,35.792,35.988,39725.9
2020-10-26 18:00:00,35.988,36.548,35.018,35.292,47449.2
2020-10-26 19:00:00,35.304,35.93,35.161,35.776,19180.2
2020-10-26 20:00:00,35.773,36.246,35.5,36.192,18399.2
2020-10-26 21:00:00,36.194,36.499,36.026,36.373,18371.6
2020-10-26 22:00:00,36.366,36.569,36.1,36.185,15868.8
2020-10-26 23:00:00,36.179,36.385,35.782,36.071,20702.7
2020-10-27 00:00:00,36.069,36.238,35.891,35.958,15930.3
2020-10-27 01:00:00,35.96,36.664,35.93,36.585,15960.3
2020-10-27 02:00:00,36.585,36.713,36.447,36.561,14410.7
2020-10-27 03:00:00,36.561,36.709,36.201,36.311,15103.7
2020-10-27 04:00:00,36.309,36.513,36.087,36.372,15958.5
2020-10-27 05:00:00,36.373,36.877,36.371,36.786,15262.2
2020-10-27 06:00:00,36.815,36.874,36.431,36.588,14492.1
2020-10-27 07:00:00,36.588,36.598,36.105,36.433,15646.7
2020-10-27 08:00:00,36.436,36.727,36.166,36.623,18667.4
2020-10-27 09:00:00,36.62,36.653,36.036,36.117,17509.3
2020-10-27 10:00:00,36.115,36.152,35.502,35.922,23594.3
2020-10-27 11:00:00,35.915,36.441,35.885,36.044,17175.5
2020-10-27 12:00:00,36.036,37.093,36.022,36.811,24752.1
2020-10-27 13:00:00,36.812,37.53,36.804,37.247,26525.2
2020-10-27 14:00:00,37.249,39.0,37.098,38.454,56907.9
2020-10-27 15:00:00,38.454,38.799,36.733,36.956,58330.5
2020-10-27 16:00:00,36.944,37.256,36.634,36.936,32687.4
2020-10-27 17:00:00,36.937,37.303,36.786,36.924,32301.4
2020-10-27 18:00:00,36.918,37.0,35.787,36.163,42492.0
2020-10-27 19:00:00,36.155,36.179,34.95,35.719,32657.4
2020-10-27 20:00:00,35.711,35.88,35.419,35.484,19153.8
2020-10-27 21:00:00,35.475,35.71,34.356,34.615,30179.6
2020-10-27 22:00:00,34.61,34.987,34.38,34.489,23389.6
2020-10-27 23:00:00,34.498,35.311,34.434,35.045,19913.0
2020-10-28 00:00:00,35.046,35.277,34.559,34.933,20546.6
2020-10-28 01:00:00,34.924,35.811,34.688,35.665,20272.2
2020-10-28 02:00:00,35.662,35.7,35.229,35.497,17842.5
2020-10-28 03:00:00,35.496,35.497,34.791,35.027,17409.4
2020-10-28 04:00:00,35.026,35.252,34.657,34.865,17394.3
2020-10-28 05:00:00,34.865,35.271,34.373,34.683,21779.5
2020-10-28 06:00:00,34.682,34.817,34.178,34.477,21075.4
2020-10-28 07:00:00,34.477,34.598,34.186,34.2,14039.2
2020-10-28 08:00:00,34.204,34.265,33.671,33.885,26754.4
2020-10-28 09:00:00,33.881,34.219,33.527,34.018,22777.4
2020-10-28 10:00:00,34.017,34.385,33.585,33.618,19212.3
2020-10-28 11:00:00,33.626,34.233,33.501,33.974,24478.9
2020-10-28 12:00:00,33.977,34.06,32.841,32.993,39789.6
2020-10-28 13:00:00,33.01,33.777,32.826,33.715,22126.1
2020-10-28 14:00:00,33.717,34.036,33.03,33.033,20851.4
2020-10-28 15:00:00,33.03,33.359,32.078,32.769,42984.5
2020-10-28 16:00:00,32.772,33.4,32.758,33.351,30307.8
2020-10-28 17:00:00,33.352,33.36,32.201,32.732,28477.5
2020-10-28 18:00:00,32.74,32.792,32.017,32.34,24767.3
2020-10-28 19:00:00,32.348,32.619,32.326,32.491,19217.3
2020-10-28 20:00:00,32.489,32.738,32.306,32.37,20986.4
2020-10-28 21:00:00,32.372,32.408,32.1,32.318,23597.4
2020-10-28 22:00:00,32.319,32.368,31.963,32.227,23446.2
2020-10-28 23:00:00,32.222,32.494,32.076,32.339,27019.9
2020-10-29 00:00:00,32.335,32.714,32.335,32.43,22142.5
2020-10-29 01:00:00,32.451,32.75,32.391,32.731,17220.0
2020-10-29 02:00:00,32.731,33.263,32.597,33.17,25976.5
2020-10-29 03:00:00,33.169,33.193,32.768,32.782,17890.4
2020-10-29 04:00:00,32.785,33.192,32.535,33.164,18903.8
2020-10-29 05:00:00,33.166,33.223,32.677,32.734,21496.1
2020-10-29 06:00:00,32.735,32.996,32.6,32.937,17172.3
2020-10-29 07:00:00,32.937,33.025,32.622,32.84,20056.3
2020-10-29 08:00:00,32.84,32.993,31.78,32.038,31588.7
2020-10-29 09:00:00,32.039,32.155,31.066,31.232,38918.5
2020-10-29 10:00:00,31.231,31.482,31.11,31.408,23907.8
2020-10-29 11:00:00,31.406,31.431,30.488,30.538,37804.2
2020-10-29 12:00:00,30.54,30.543,28.886,28.981,51272.1
2020-10-29 13:00:00,28.981,29.7,28.101,29.52,64377.2
2020-10-29 14:00:00,29.543,30.418,29.4,30.249,39608.8
2020-10-29 15:00:00,30.249,30.896,30.099,30.466,28576.3
2020-10-29 16:00:00,30.465,30.853,30.123,30.198,28994.0
2020-10-29 17:00:00,30.204,30.359,29.148,29.246,28343.8
2020-10-29 18:00:00,29.247,29.247,28.694,28.849,33916.4
2020-10-29 19:00:00,28.849,29.212,28.489,29.111,28481.1
2020-10-29 20:00:00,29.114,29.199,28.642,28.681,23294.4
2020-10-29 21:00:00,28.656,29.072,28.561,29.001,23792.6
2020-10-29 22:00:00,29.001,29.1,28.836,29.058,18370.8
2020-10-29 23:00:00,29.056,29.059,28.578,28.619,21632.0
2020-10-30 00:00:00,28.622,29.376,28.537,29.236,24930.1
2020-10-30 01:00:00,29.222,29.571,28.476,29.524,24221.5
2020-10-30 02:00:00,29.526,29.693,28.58,28.621,23808.2
2020-10-30 03:00:00,28.621,28.641,27.73,27.855,34598.6
2020-10-30 04:00:00,27.851,28.467,27.776,27.846,22659.8
2020-10-30 05:00:00,27.847,28.367,27.814,28.043,20854.1
2020-10-30 06:00:00,28.042,29.41,27.91,29.079,51335.5
2020-10-30 07:00:00,29.066,29.58,29.046,29.11,27108.2
2020-10-30 08:00:00,29.11,29.289,28.559,29.165,38626.5
2020-10-30 09:00:00,29.17,30.931,29.0,29.805,62483.3
2020-10-30 10:00:00,29.808,30.12,29.007,29.744,53888.0
2020-10-30 11:00:00,29.738,30.4,29.654,30.341,28319.5
2020-10-30 12:00:00,30.342,31.184,30.158,30.993,38413.6
2020-10-30 13:00:00,30.996,31.54,30.48,31.207,66708.8
2020-10-30 14:00:00,31.225,31.383,30.445,30.694,38603.2
2020-10-30 15:00:00,30.684,30.969,30.347,30.426,24311.8
2020-10-30 16:00:00,30.424,31.34,30.416,31.291,26038.2
2020-10-30 17:00:00,31.29,31.299,30.71,31.105,26103.3
2020-10-30 18:00:00,31.107,31.857,31.1,31.466,35772.9
2020-10-30 19:00:00,31.467,31.8,31.41,31.713,25073.5
2020-10-30 20:00:00,31.713,31.764,31.262,31.716,22202.1
2020-10-30 21:00:00,31.71,31.99,31.101,31.147,38479.5
2020-10-30 22:00:00,31.146,31.3,30.8,31.273,40848.9
2020-10-30 23:00:00,31.277,31.42,31.075,31.172,21678.9
2020-10-31 00:00:00,31.17,31.317,30.979,31.055,17807.5
2020-10-31 01:00:00,31.06,31.42,30.636,31.413,31189.0
2020-10-31 02:00:00,31.41,32.577,31.402,32.571,42590.6
2020-10-31 03:00:00,32.573,32.9,30.701,31.126,70126.4
2020-10-31 04:00:00,31.128,31.128,30.0,30.802,58739.9
2020-10-31 05:00:00,30.802,30.995,30.523,30.812,20666.0
2020-10-31 06:00:00,30.814,30.982,30.557,30.577,16657.8
2020-10-31 07:00:00,30.58,30.862,30.22,30.698,22433.7
2020-10-31 08:00:00,30.701,30.716,30.299,30.375,18667.8
2020-10-31 09:00:00,30.386,30.783,30.259,30.55,24241.4
2020-10-31 10:00:00,30.549,30.965,30.526,30.795,19425.9
2020-10-31 11:00:00,30.794,31.184,30.118,30.273,27985.3
2020-10-31 12:00:00,30.271,30.403,29.758,30.172,23455.4
2020-10-31 13:00:00,30.169,30.901,30.143,30.764,23581.7
2020-10-31 14:00:00,30.741,31.001,30.621,30.712,16900.1
2020-10-31 15:00:00,30.717,30.783,30.452,30.56,20198.8
2020-10-31 16:00:00,30.562,30.762,30.378,30.706,14997.6
2020-10-31 17:00:00,30.721,30.778,30.4,30.502,14986.4
2020-10-31 18:00:00,30.504,30.543,30.228,30.342,15629.4
2020-10-31 19:00:00,30.343,30.343,29.98,30.01,18726.0
2020-10-31 20:00:00,30.011,30.109,29.838,29.858,15671.3
2020-10-31 21:00:00,29.859,30.131,29.785,30.033,20424.4
2020-10-31 22:00:00,30.03,30.085,29.942,30.06,14162.8
2020-10-31 23:00:00,30.058,30.153,29.897,30.012,13550.0
2020-11-01 00:00:00,30.015,30.015,29.524,29.696,19503.5
2020-11-01 01:00:00,29.691,29.972,29.084,29.326,40417.1
2020-11-01 02:00:00,29.326,30.044,29.159,29.725,25657.2
2020-11-01 03:00:00,29.722,30.002,29.625,29.659,19187.7
2020-11-01 04:00:00,29.658,29.792,29.502,29.667,17315.4
2020-11-01 05:00:00,29.664,29.676,29.279,29.433,17956.7
2020-11-01 06:00:00,29.437,29.606,29.3,29.474,15735.9
2020-11-01 07:00:00,29.474,29.5,29.309,29.4,14875.0
2020-11-01 08:00:00,29.399,29.764,29.392,29.707,14706.7
2020-11-01 09:00:00,29.71,29.745,29.111,29.17,18128.5
2020-11-01 10:00:00,29.17,29.197,28.47,28.57,21260.8
2020-11-01 11:00:00,28.58,29.21,28.569,29.112,20691.8
2020-11-01 12:00:00,29.111,29.418,28.702,28.797,15149.5
2020-11-01 13:00:00,28.797,28.977,28.549,28.671,10155.7
2020-11-01 14:00:00,28.665,28.831,28.585,28.782,4388.1
2020-11-01 15:00:00,28.764,28.959,28.755,28.896,4592.9
2020-11-01 16:00:00,28.881,29.321,28.88,29.104,17178.8
2020-11-01 17:00:00,29.107,29.124,28.819,28.936,10391.6
2020-11-01 18:00:00,28.937,28.95,28.751,28.81,4917.6
2020-11-01 19:00:00,28.81,28.902,28.757,28.821,1266.1
2020-11-01 20:00:00,28.839,28.88,28.63,28.843,8482.9
2020-11-01 21:00:00,28.841,29.382,28.84,29.281,26078.7
2020-11-01 22:00:00,29.282,30.796,29.279,30.736,54564.8
2020-11-01 23:00:00,30.733,30.99,30.285,30.866,34813.1
2020-11-02 00:00:00,30.867,30.898,30.336,30.727,22575.8
2020-11-02 01:00:00,30.732,34.175,30.712,32.959,96416.8
2020-11-02 02:00:00,32.96,33.16,32.194,32.396,60477.0
2020-11-02 03:00:00,32.397,32.653,31.807,32.349,50836.0
2020-11-02 04:00:00,32.35,32.914,31.802,32.615,50960.3
2020-11-02 05:00:00,32.615,32.95,32.271,32.646,33087.8
2020-11-02 06:00:00,32.653,32.763,32.395,32.586,29212.4
2020-11-02 07:00:00,32.58,32.93,32.514,32.818,26700.9
2020-11-02 08:00:00,32.811,32.983,32.674,32.951,23634.6
2020-11-02 09:00:00,32.942,32.951,31.013,31.047,104381.1
